Time,Energy
22220,17661.98
22221,16956.54
22222,15670.59
22223,14456.8
22224,13641.05
22225,13240.25
22226,12948.98
22227,12745.4
22228,12430.35
22229,12931.86
22230,13871.43
22231,14841.08
22232,15403.3
22233,15514.55
22234,15916.3
22235,16300.15
22236,16199.84
22237,16139.75
22238,16159.13
22239,16447.49
22240,16532.45
22241,16835.61
22242,17138.31
22243,17143.09
22244,17295.78
22245,16831.49
22246,15647.49
22247,14602.79
22248,14184.0
22249,13999.44
22250,13921.34
22251,14011.75
22252,14541.59
22253,17099.66
22254,19498.54
22255,20924.8
22256,21435.69
22257,21184.03
22258,21327.38
22259,21367.49
22260,21946.91
22261,21700.5
22262,21463.55
22263,21261.53
22264,20714.84
22265,20612.21
22266,20936.86
22267,20901.49
22268,20348.65
22269,18865.78
22270,17391.65
22271,16050.71
22272,15462.96
22273,15164.55
22274,14904.39
22275,14840.58
22276,15066.76
22277,17231.19
22278,19144.35
22279,19961.03
22280,20141.06
22281,19739.25
22282,19760.04
22283,19804.59
22284,19847.74
22285,19525.04
22286,19711.9
22287,19858.98
22288,19952.09
22289,20115.38
22290,20295.31
22291,20428.79
22292,20111.54
22293,18877.28
22294,17387.59
22295,16191.61
22296,15528.98
22297,15060.73
22298,14978.7
22299,14916.26
22300,15236.4
22301,17362.26
22302,19120.08
22303,20194.24
22304,20465.4
22305,20408.63
22306,20696.26
22307,20892.46
22308,21042.14
22309,20835.68
22310,20588.53
22311,20809.96
22312,20692.15
22313,20424.8
22314,20595.5
22315,20644.05
22316,20226.3
22317,18908.88
22318,17392.44
22319,16214.73
22320,15533.23
22321,15169.96
22322,15070.99
22323,14954.74
22324,15403.53
22325,17664.85
22326,19380.45
22327,20286.95
22328,20413.9
22329,20411.31
22330,20662.74
22331,20536.65
22332,20116.2
22333,19684.28
22334,20178.68
22335,20076.94
22336,19867.3
22337,19946.51
22338,20128.95
22339,20179.88
22340,19767.96
22341,18417.55
22342,17060.1
22343,15796.86
22344,15118.84
22345,14782.85
22346,14714.94
22347,14748.28
22348,15012.0
22349,17119.56
22350,19023.33
22351,20060.78
22352,20163.01
22353,20022.88
22354,20364.7
22355,20456.19
22356,20171.34
22357,19986.14
22358,20136.15
22359,20070.33
22360,20092.8
22361,19988.13
22362,20002.29
22363,19958.41
22364,19339.65
22365,17998.86
22366,16730.04
22367,15675.78
22368,14935.99
22369,14449.61
22370,14306.2
22371,14014.48
22372,13781.06
22373,14488.79
22374,15544.15
22375,16551.99
22376,16930.53
22377,17172.71
22378,17226.21
22379,16687.25
22380,16969.99
22381,16586.5
22382,16585.38
22383,16438.88
22384,16626.8
22385,16735.84
22386,16815.64
22387,16876.08
22388,16921.86
22389,16079.65
22390,14824.61
22391,13636.78
22392,12979.36
22393,12584.81
22394,12486.91
22395,12079.39
22396,11793.95
22397,12223.98
22398,12960.46
22399,13922.3
22400,14951.6
22401,15140.43
22402,15164.8
22403,15299.95
22404,15396.29
22405,15280.31
22406,15259.49
22407,15224.68
22408,15511.01
22409,16092.44
22410,16275.48
22411,16521.41
22412,16737.71
22413,15903.91
22414,14834.65
22415,13873.59
22416,13279.64
22417,13083.31
22418,13014.89
22419,13140.93
